ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.34020929459644667,1.3973761796951294,-2.3623452186584473,2.953019618988037
2,Y_t3,True,False,0.21029099365977966,1.3720107078552246,-2.431842088699341,2.8303134441375732
3,Y_t1,False,True,0.31432738619076916,1.374603509902954,-2.4150469303131104,2.914569139480591
3,Y_t3,True,False,0.3443117106441665,1.3286885023117065,-2.357402801513672,2.9380788803100586
4,Y_t2,True,False,0.3320330099961557,1.392530083656311,-2.4410953521728516,3.055997610092163
4,Y_t3,True,False,0.2938323187640858,1.343058705329895,-2.2579331398010254,2.8890817165374756
5,Y_t1,False,True,0.194520942231106,1.3850184679031372,-2.5369057655334473,2.838916063308716
5,Y_t2,True,False,0.2918383833516928,1.3946541547775269,-2.4154131412506104,3.0646440982818604
5,Y_t3,True,False,0.3551108566825415,1.3919116258621216,-2.430626630783081,2.9683761596679688
6,Y_t2,True,False,0.2277170618139662,1.365113377571106,-2.339470386505127,2.923083782196045
6,Y_t3,True,False,0.3927594326723278,1.345963954925537,-2.2948341369628906,2.9752984046936035
8,Y_t3,True,False,0.3171233835439942,1.3582334518432617,-2.451531410217285,2.902153730392456
9,Y_t1,False,True,0.26664272642868836,1.3434261083602905,-2.3932838439941406,2.97240948677063
9,Y_t3,True,False,0.23706494864262753,1.395376443862915,-2.3693668842315674,2.892620801925659
10,Y_t3,True,False,0.2806457815830885,1.360596776008606,-2.4003100395202637,3.076761484146118
11,Y_t3,True,False,0.2834414667410335,1.367173671722412,-2.4314630031585693,2.9159202575683594
13,Y_t1,False,True,0.2720454231560476,1.3503042459487915,-2.4166438579559326,2.8577880859375
13,Y_t2,True,False,0.3290407081072904,1.3811981678009033,-2.3224825859069824,2.9489388465881348
13,Y_t3,True,False,0.34713099147900617,1.3621801137924194,-2.3417584896087646,3.101031541824341
14,Y_t2,True,False,0.3262804878204977,1.360859751701355,-2.3942790031433105,2.942807912826538
14,Y_t3,True,False,0.213470065990107,1.3406389951705933,-2.444369316101074,2.8217647075653076
15,Y_t1,False,True,0.3057635779527105,1.3125367164611816,-2.185626983642578,2.791910171508789
15,Y_t2,True,False,0.2820169300902644,1.3703430891036987,-2.4484972953796387,2.9909234046936035
15,Y_t3,True,False,0.34851401105235347,1.3474708795547485,-2.248143196105957,2.9743356704711914
16,Y_t2,True,False,0.25007202030201414,1.3492201566696167,-2.42893123626709,2.959763526916504
16,Y_t3,True,False,0.2958571440873801,1.394131064414978,-2.354600191116333,2.977599620819092
17,Y_t2,True,False,0.2735614219422634,1.42478346824646,-2.3911032676696777,3.0332038402557373
17,Y_t3,True,False,0.3265582034297571,1.3425588607788086,-2.284602642059326,3.0615572929382324
18,Y_t2,True,False,0.2947142545411591,1.3727762699127197,-2.401801109313965,2.95658540725708
18,Y_t3,True,False,0.2690253109998322,1.3956921100616455,-2.48600697517395,3.0507607460021973
19,Y_t2,True,False,0.2811857106267731,1.4047520160675049,-2.59307599067688,2.877546787261963
19,Y_t3,True,False,0.2886541586271785,1.3880048990249634,-2.380850076675415,2.981619358062744
20,Y_t3,True,False,0.26374682046945486,1.4173836708068848,-2.4793992042541504,2.911707878112793
21,Y_t2,True,False,0.33024811134228005,1.4226782321929932,-2.372124195098877,3.2757043838500977
21,Y_t3,True,False,0.33396682445142445,1.323357105255127,-2.291057825088501,2.846708297729492
22,Y_t2,True,False,0.32782912370983586,1.371936559677124,-2.4100422859191895,2.95554256439209
22,Y_t3,True,False,0.19872110426682343,1.3849602937698364,-2.412781000137329,2.988118886947632
23,Y_t1,False,True,0.2398212526983758,1.4002881050109863,-2.5497360229492188,2.9938011169433594
24,Y_t2,True,False,0.3607555431841759,1.448491096496582,-2.47863507270813,3.150965452194214
24,Y_t3,True,False,0.2960931241949396,1.3276381492614746,-2.3432111740112305,2.951192855834961
27,Y_t2,True,False,0.2817915694319256,1.4273427724838257,-2.6056110858917236,3.0257718563079834
27,Y_t3,True,False,0.2767370069944071,1.3711802959442139,-2.371807098388672,2.942650318145752
28,Y_t2,False,True,0.24842808838874608,1.4082458019256592,-2.3926496505737305,2.9686999320983887
29,Y_t1,False,True,0.28014376228393595,1.3549907207489014,-2.4415509700775146,2.790977954864502
29,Y_t2,True,False,0.24009012994415802,1.3688371181488037,-2.4264323711395264,2.9088985919952393
29,Y_t3,True,False,0.3174607366744317,1.3579035997390747,-2.2519984245300293,3.0493381023406982
30,Y_t1,False,True,0.30240684233977383,1.3711981773376465,-2.3920531272888184,3.0057144165039062
32,Y_t1,False,True,0.27136183317082546,1.3794159889221191,-2.474781036376953,2.901736259460449
34,Y_t1,False,True,0.33808434831393175,1.4022823572158813,-2.236257314682007,3.222517967224121
34,Y_t2,False,True,0.3225463108701367,1.3562490940093994,-2.438542366027832,2.878526210784912
35,Y_t2,True,False,0.24143056621699618,1.3936078548431396,-2.467942714691162,3.004436731338501
35,Y_t3,True,False,0.2726402670215288,1.3848881721496582,-2.4836556911468506,2.967461347579956
36,Y_t1,False,True,0.31312985534013976,1.427877426147461,-2.372204303741455,3.1756625175476074
36,Y_t2,True,False,0.2911773897826505,1.3321954011917114,-2.275052309036255,2.8338990211486816
36,Y_t3,True,False,0.3195153909167835,1.3709367513656616,-2.337862014770508,3.0485830307006836
37,Y_t1,False,True,0.27064886734935656,1.3748277425765991,-2.4484715461730957,2.947122812271118
37,Y_t2,False,True,0.2761544980217212,1.3582290410995483,-2.411825656890869,2.959449291229248
38,Y_t2,False,True,0.23811986422154663,1.4225404262542725,-2.6116838455200195,2.9854283332824707
38,Y_t3,True,False,0.28605123196419935,1.3999757766723633,-2.334111213684082,3.033595561981201
40,Y_t1,False,True,0.2201272410870327,1.346110463142395,-2.3202261924743652,2.8280136585235596
40,Y_t2,False,True,0.31671644063445,1.370461344718933,-2.3740463256835938,2.980508804321289
42,Y_t2,False,True,0.31293954738134017,1.3727761507034302,-2.245561361312866,3.098040819168091
