ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.39844530902966346,1.6947494110892973,-2.9136249622148855,3.696205437614162
2,Y_t3,True,False,0.4016363595651016,1.6827432868996846,-2.956994686507823,3.6320651044615553
3,Y_t1,False,True,0.37730279184865284,1.7027364654437362,-2.9811483811015522,3.7613512645685487
3,Y_t3,True,False,0.41710128293855636,1.712995291049952,-2.9646192128600917,3.7779584893543725
4,Y_t2,True,False,0.40060821695822746,1.7013841926279814,-2.8898134745592343,3.7116422014384605
4,Y_t3,True,False,0.3873957376901942,1.709215056729933,-3.0025967713410275,3.6870344827437305
5,Y_t1,False,True,0.4051319038461472,1.7211377781971302,-2.9613459088872633,3.7578192766488443
5,Y_t2,True,False,0.4234283234808509,1.6878577282364593,-2.8654817945625735,3.75171081479701
5,Y_t3,True,False,0.41469323418398435,1.7031976845341814,-2.943590318039749,3.8192640915937504
6,Y_t2,True,False,0.3561048383101578,1.720741424350755,-3.0416761862915997,3.673187902373909
6,Y_t3,True,False,0.4312621197548403,1.6998007378135374,-2.9197740254699003,3.760050937950434
8,Y_t3,True,False,0.39100776272396404,1.6856962086407616,-2.8515323572848295,3.7133506771340876
9,Y_t1,False,True,0.37252458284184664,1.6940468934231334,-2.959996235461498,3.6750131120386733
9,Y_t3,True,False,0.3912664443142451,1.7106018341194666,-2.9904451773640934,3.750429190096891
10,Y_t3,True,False,0.37582232220548933,1.7363400239317208,-3.086723373352822,3.7815370238494603
11,Y_t3,True,False,0.3471993171269885,1.7129802563500907,-2.9682672220666086,3.6711300080130744
13,Y_t1,False,True,0.374368938087191,1.7029880741454704,-2.9976394917027855,3.6914845069856783
13,Y_t2,True,False,0.36307640880932823,1.728340821930083,-3.035530077625008,3.7861161330354327
13,Y_t3,True,False,0.40562911728919077,1.6921857778628402,-2.902313063275412,3.7284699663129723
14,Y_t2,True,False,0.39497148447777286,1.7066390506902864,-2.973308053692194,3.6773808011038387
14,Y_t3,True,False,0.39880500695752363,1.7119555085962206,-2.9118757501978565,3.738381693876129
15,Y_t1,False,True,0.4133840982934596,1.7019518070653366,-2.9101748954971454,3.756647934648587
15,Y_t2,True,False,0.43743185987160904,1.7266965985048208,-2.935810621516379,3.8405437836820497
15,Y_t3,True,False,0.38696553805041545,1.677311284477269,-2.883735129288799,3.6678784890248823
16,Y_t2,True,False,0.37968449172918656,1.7198929931762603,-2.981329929812038,3.8197199767512715
16,Y_t3,True,False,0.4363422831794031,1.6997589313219674,-2.873239515818455,3.649024455566129
17,Y_t2,True,False,0.40576936749010933,1.6956857984756926,-2.941957589486785,3.805583371430175
17,Y_t3,True,False,0.35507359792064686,1.7322631257109102,-3.155125639568375,3.710074128171343
18,Y_t2,True,False,0.37974242672348224,1.7052536190989167,-2.9721721785354833,3.6935783823919044
18,Y_t3,True,False,0.4026962331892138,1.7136386874376093,-2.9789176462752684,3.70790075302331
19,Y_t2,True,False,0.3714621008584681,1.6892449858445164,-2.8960063320784086,3.6864895089866634
19,Y_t3,True,False,0.40310301243405694,1.7028321014749799,-2.953878486974272,3.779194382151876
20,Y_t3,True,False,0.424884939463426,1.711555863770135,-2.933588409515108,3.7973234343073052
21,Y_t2,True,False,0.4052473539805895,1.7045097777448577,-2.9460544612797714,3.722592535657589
21,Y_t3,True,False,0.42067915878663076,1.7002395142745248,-2.907281460202201,3.7466628701309994
22,Y_t2,True,False,0.38216807291886584,1.7133965339748913,-2.9976646806686396,3.754384309240742
22,Y_t3,True,False,0.39305055982399567,1.713285012743871,-2.9464416362320245,3.7312695345851195
23,Y_t1,False,True,0.39484562688705926,1.6861273834452264,-2.9604568849033,3.6822944324727245
24,Y_t2,True,False,0.40771645118939287,1.6864157180817936,-2.8898290136689897,3.6900006148783278
24,Y_t3,True,False,0.3678883517391485,1.698783726597984,-2.9132239827361643,3.711207508792551
27,Y_t2,True,False,0.39898832817428914,1.6890577117800287,-3.011915045967231,3.6859767047625547
27,Y_t3,True,False,0.40118017808886697,1.705616804991536,-2.940735387469547,3.7656207390270082
28,Y_t2,False,True,0.36292404195564043,1.6865274395678433,-2.975573695663575,3.6599481718454574
29,Y_t1,False,True,0.43177695669268923,1.7005518690625878,-2.9195579544063848,3.775504941593062
29,Y_t2,True,False,0.4001501422759297,1.6849405978509757,-2.86196610060897,3.7133341104411546
29,Y_t3,True,False,0.3959400103823574,1.7131567024869032,-2.9653901680342813,3.701270369888295
30,Y_t1,False,True,0.38510198176214766,1.7014387538091802,-2.9747535192589485,3.6571676754606752
32,Y_t1,False,True,0.3778758141592915,1.7089994136320081,-2.9744402647369768,3.7129487454576044
34,Y_t1,False,True,0.4193528441599562,1.7153736251350062,-2.9659090341849006,3.7648808604346597
34,Y_t2,False,True,0.3895324999889558,1.7089633479653819,-2.953345264303172,3.7916072834254004
35,Y_t2,True,False,0.4203318720809942,1.708810180671304,-2.961214873520102,3.801822753693348
35,Y_t3,True,False,0.4198648175160125,1.7058370099086044,-2.9330402732665974,3.8335520212154743
36,Y_t1,False,True,0.4416739971137089,1.7043908602749274,-2.9347053728698635,3.7580115271479824
36,Y_t2,True,False,0.4282244862422067,1.6959027914204752,-2.908585427625928,3.7565160448654913
36,Y_t3,True,False,0.4291442452632326,1.6863261804985585,-2.853882522957859,3.775630561508817
37,Y_t1,False,True,0.4443748493606646,1.6918831785375474,-2.7981573428831537,3.775078604579211
37,Y_t2,False,True,0.45675586458855144,1.6870151900691943,-2.8257641239267968,3.8393055080379397
38,Y_t2,False,True,0.37343144822632546,1.699439199298213,-2.9326963361745455,3.6579011429378627
38,Y_t3,True,False,0.3860967519788629,1.7325561651126768,-3.054366159633508,3.740878679280445
40,Y_t1,False,True,0.40685480604796254,1.716299302832556,-2.9676215648183937,3.822769898084259
40,Y_t2,False,True,0.42133442126884735,1.7032427620817,-2.9624836666107153,3.718742490481155
42,Y_t2,False,True,0.3571319830572869,1.723479464617491,-3.0191892561126474,3.7664093736180115
44,Y_t3,True,False,0.3970936767754706,1.7183517852336618,-2.989091313086026,3.7599402444986447
45,Y_t2,True,False,0.41118058330703233,1.7045695939036658,-2.868654010003663,3.662176206097191
45,Y_t3,True,False,0.41553290002272936,1.6907629445782504,-2.9817273442850314,3.6725768696262513
46,Y_t2,True,False,0.3803332312158151,1.7125679238366107,-2.9543011114957856,3.778727166230894
46,Y_t3,True,False,0.37581932217340985,1.6942234437194674,-2.9263011820970735,3.7007357121555113
48,Y_t1,False,True,0.3619210908644943,1.7084495745635573,-2.9908980102993965,3.719206992548549
48,Y_t2,False,True,0.358498572903437,1.7078533075823872,-3.0395212917692067,3.63660962217998
48,Y_t3,True,False,0.41369773787571185,1.7167926111459133,-2.925600808669755,3.7834073956135956
49,Y_t2,True,False,0.43730504961195305,1.6970730861026246,-2.9125567955882157,3.7211887776083903
49,Y_t3,True,False,0.3628820399737155,1.6919433634451972,-2.9500177337653346,3.6661501899264586
50,Y_t2,True,False,0.42397399631793065,1.723679083861854,-2.9731167142129675,3.862474205194429
50,Y_t3,True,False,0.40299005720696685,1.6978394994856623,-2.928090495146151,3.6448001545407283
52,Y_t2,True,False,0.4265129504103419,1.6707402239640978,-2.951097010089275,3.661136421996046
52,Y_t3,True,False,0.38527640117990697,1.6956657389420176,-2.9461318655846345,3.7092149442080644
53,Y_t2,True,False,0.4218870413332215,1.6961806967168778,-2.8303382681936275,3.781032717174388
53,Y_t3,True,False,0.3867179589559401,1.7310874875917799,-3.0171352176104493,3.713637202646485
54,Y_t1,False,True,0.4310852833227773,1.7151980945697456,-2.896457591319368,3.787795718666469
54,Y_t2,True,False,0.37602014547530505,1.7163963969735554,-2.9359311769726246,3.7660100235265435
54,Y_t3,True,False,0.375975430956612,1.7255529349976928,-2.981519589863183,3.8284462019412437
56,Y_t2,True,False,0.4226304350199046,1.708355259896913,-2.9082756891388253,3.7617369474064177
56,Y_t3,True,False,0.4021768430296422,1.7097145855702613,-3.002729686128825,3.7592832245894656
57,Y_t2,True,False,0.4106380452718851,1.7037806123987802,-2.931613587518128,3.6932627901307353
57,Y_t3,True,False,0.37691800549817983,1.6985557564548417,-2.9960072171964853,3.6992403160001253
58,Y_t2,True,False,0.4243647757582635,1.715308764331381,-2.9521586899751266,3.742520300797412
58,Y_t3,True,False,0.36846982028290676,1.7010812971153688,-2.9843243411700104,3.6950854834173508
59,Y_t2,True,False,0.39676533569320377,1.699957764703043,-2.9066256097169934,3.692122325121281
59,Y_t3,True,False,0.410993380172689,1.6916983349555823,-2.9318489755942068,3.7226321133770357
61,Y_t3,False,True,0.3963033185904686,1.7384848252201568,-2.9848777742102053,3.8572957857395402
63,Y_t1,False,True,0.423448294075974,1.708037372624171,-2.9625286982544896,3.791423765588077
63,Y_t2,True,False,0.398271683069258,1.728414143407071,-2.9287617610728383,3.7994990280093908
63,Y_t3,True,False,0.40168773731756624,1.689487321383297,-2.8796174204807117,3.6712709345314365
64,Y_t3,True,False,0.41386799417360387,1.7046810199489248,-2.9474958368024904,3.794390999234672
65,Y_t3,True,False,0.37462095350677127,1.7094807028144448,-2.945130553130534,3.767558502697696
66,Y_t3,True,False,0.4211437038821612,1.6865727209554728,-2.8869196397891725,3.760372414014984
67,Y_t1,False,True,0.4197794607236863,1.6892260471425513,-2.8611704126198636,3.7153979967884982
67,Y_t2,True,False,0.39781573077193627,1.7104935824714347,-2.988268405744783,3.75415808669734
67,Y_t3,True,False,0.39470973070668347,1.7117010700344897,-2.9157548555357597,3.7652374448795705
68,Y_t2,True,False,0.3866589174221968,1.7101730512047055,-2.974179524338709,3.769262690477141
68,Y_t3,True,False,0.38424606640870207,1.7057788558014513,-2.9398103862207914,3.682568601148965
70,Y_t2,True,False,0.4052590907639291,1.702615711203535,-2.941037621009149,3.7638365133505056
70,Y_t3,True,False,0.37303027988003956,1.7053963970157522,-3.00665271661689,3.7943301983530247
71,Y_t2,True,False,0.3673117074031186,1.7235265160141988,-3.0144990506354628,3.6899844750749557
71,Y_t3,True,False,0.42311389118169324,1.711488595220883,-2.950495702538754,3.788463324773466
72,Y_t3,True,False,0.41323181681579135,1.7099037310824512,-2.9180300892796316,3.8396108935918676
73,Y_t2,True,False,0.4188202921863936,1.714186917206446,-2.9312738109729137,3.797906401996228
73,Y_t3,True,False,0.4265899918017297,1.702918792985432,-2.904465616705656,3.72483505348588
74,Y_t3,False,True,0.38194238327662927,1.7256529880791163,-3.052999868750335,3.733317387637477
75,Y_t1,False,True,0.34326637106816876,1.7265915055413712,-3.038175777946206,3.707092576559085
75,Y_t3,False,True,0.341543268049506,1.7163980657137357,-3.1251771249027764,3.7021113789667845
77,Y_t3,True,False,0.39415223594293974,1.7135480339006912,-3.007666742035678,3.7141950512142996
78,Y_t1,False,True,0.3812493769426752,1.708519633721836,-2.934044769624239,3.7934359755191864
79,Y_t1,False,True,0.40573417576740867,1.7059233431542566,-2.8957807606742754,3.7205642080001478
79,Y_t3,True,False,0.37777314339269286,1.6928048582922899,-2.956311080286265,3.6613422337623773
81,Y_t2,True,False,0.40119349696505485,1.7197445159516427,-2.9630670604649922,3.73225421084252
81,Y_t3,True,False,0.40134050198782906,1.6878703393643182,-2.901188118434712,3.703232207107224
82,Y_t2,False,True,0.40700927162096023,1.6860926767515825,-2.84782273685616,3.690864659381226
83,Y_t3,True,False,0.4032682311513229,1.7011194609700133,-2.9918095473882524,3.670426094699665
84,Y_t1,False,True,0.38315619955256847,1.7337115031648611,-3.0202720964530463,3.812630639641455
84,Y_t2,True,False,0.3919323173616921,1.7207732380506475,-2.960492922706074,3.800937614324254
84,Y_t3,True,False,0.3933527325512061,1.706333661806394,-2.9210577322549702,3.7729143334560122
85,Y_t1,False,True,0.3736117704387009,1.7013775347933604,-2.9240437878517427,3.7408863596486324
86,Y_t3,True,False,0.42085881776258677,1.713024995020597,-2.9116568997140573,3.7539391937187205
88,Y_t3,False,True,0.4036376326102611,1.7135823335462124,-2.979210263380818,3.747208541714833
89,Y_t2,False,True,0.3988785273802896,1.7137774844089455,-2.942878058126764,3.7945424161621766
89,Y_t3,True,False,0.38383945491135407,1.6774455784849995,-2.9164778483890665,3.64361595932458
90,Y_t2,False,True,0.3905238116966436,1.715328696425044,-2.9685010907497578,3.7326067053507264
91,Y_t3,True,False,0.3991507019891558,1.7016613268647836,-2.9573687086880147,3.678583192600976
93,Y_t1,False,True,0.38502305406734727,1.7032677363901687,-2.881644331534216,3.7962901377086293
93,Y_t2,False,True,0.4009137048225975,1.6894383323688247,-2.8777475024790737,3.7617205318801377
94,Y_t1,False,True,0.4371516010794232,1.701383239823115,-2.8655283957860984,3.788919048336639
94,Y_t2,True,False,0.39539224849829735,1.704786598252397,-2.9680406623991544,3.7370159709775126
94,Y_t3,True,False,0.38464134727334487,1.7115116321827923,-2.995388158709553,3.7061694868026054
95,Y_t2,True,False,0.4316477863039362,1.7094832148849932,-2.8522881136988794,3.753520473601878
95,Y_t3,True,False,0.36996754249963,1.7084433457988344,-2.948523394804033,3.734867995006239
