Z_t1,Z_t2,Z_t3,ID
0.9976525445418702,0.9971434867279958,0.9981750339198038,1
0.9976525445418702,0.9971434867279958,0.9981750339198038,2
0.9976525445418702,0.9971434867279958,0.9981750339198038,3
0.9976525445418702,0.9971434867279958,0.9981750339198038,4
0.9976525445418702,0.9971434867279958,0.9981750339198038,5
0.9976525445418702,0.9971434867279958,0.9981750339198038,6
0.9976525445418702,0.9971434867279958,0.9981750339198038,7
0.9976525445418702,0.9971434867279958,0.9981750339198038,8
0.9976525445418702,0.9971434867279958,0.9981750339198038,9
0.9976525445418702,0.9971434867279958,0.9981750339198038,10
0.9976525445418702,0.9971434867279958,0.9981750339198038,11
0.9976525445418702,0.9971434867279958,0.9981750339198038,12
0.9976525445418702,0.9971434867279958,0.9981750339198038,13
0.9976525445418702,0.9971434867279958,0.9981750339198038,14
0.9976525445418702,0.9971434867279958,0.9981750339198038,15
0.9976525445418702,0.9971434867279958,0.9981750339198038,16
0.9976525445418702,0.9971434867279958,0.9981750339198038,17
0.9976525445418702,0.9971434867279958,0.9981750339198038,18
0.9976525445418702,0.9971434867279958,0.9981750339198038,19
0.9976525445418702,0.9971434867279958,0.9981750339198038,20
0.9976525445418702,0.9971434867279958,0.9981750339198038,21
0.9976525445418702,0.9971434867279958,0.9981750339198038,22
0.9976525445418702,0.9971434867279958,0.9981750339198038,23
0.9976525445418702,0.9971434867279958,0.9981750339198038,24
0.9976525445418702,0.9971434867279958,0.9981750339198038,25
0.9976525445418702,0.9971434867279958,0.9981750339198038,26
0.9976525445418702,0.9971434867279958,0.9981750339198038,27
0.9976525445418702,0.9971434867279958,0.9981750339198038,28
0.9976525445418702,0.9971434867279958,0.9981750339198038,29
0.9976525445418702,0.9971434867279958,0.9981750339198038,30
0.9976525445418702,0.9971434867279958,0.9981750339198038,31
0.9976525445418702,0.9971434867279958,0.9981750339198038,32
0.9976525445418702,0.9971434867279958,0.9981750339198038,33
0.9976525445418702,0.9971434867279958,0.9981750339198038,34
0.9976525445418702,0.9971434867279958,0.9981750339198038,35
0.9976525445418702,0.9971434867279958,0.9981750339198038,36
0.9976525445418702,0.9971434867279958,0.9981750339198038,37
0.9976525445418702,0.9971434867279958,0.9981750339198038,38
0.9976525445418702,0.9971434867279958,0.9981750339198038,39
0.9976525445418702,0.9971434867279958,0.9981750339198038,40
0.9976525445418702,0.9971434867279958,0.9981750339198038,41
0.9976525445418702,0.9971434867279958,0.9981750339198038,42
0.9976525445418702,0.9971434867279958,0.9981750339198038,43
0.9976525445418702,0.9971434867279958,0.9981750339198038,44
0.9976525445418702,0.9971434867279958,0.9981750339198038,45
0.9976525445418702,0.9971434867279958,0.9981750339198038,46
0.9976525445418702,0.9971434867279958,0.9981750339198038,47
0.9976525445418702,0.9971434867279958,0.9981750339198038,48
0.9976525445418702,0.9971434867279958,0.9981750339198038,49
0.9976525445418702,0.9971434867279958,0.9981750339198038,50
0.9976525445418702,0.9971434867279958,0.9981750339198038,51
0.9976525445418702,0.9971434867279958,0.9981750339198038,52
0.9976525445418702,0.9971434867279958,0.9981750339198038,53
0.9976525445418702,0.9971434867279958,0.9981750339198038,54
0.9976525445418702,0.9971434867279958,0.9981750339198038,55
0.9976525445418702,0.9971434867279958,0.9981750339198038,56
0.9976525445418702,0.9971434867279958,0.9981750339198038,57
0.9976525445418702,0.9971434867279958,0.9981750339198038,58
0.9976525445418702,0.9971434867279958,0.9981750339198038,59
0.9976525445418702,0.9971434867279958,0.9981750339198038,60
0.9976525445418702,0.9971434867279958,0.9981750339198038,61
0.9976525445418702,0.9971434867279958,0.9981750339198038,62
0.9976525445418702,0.9971434867279958,0.9981750339198038,63
0.9976525445418702,0.9971434867279958,0.9981750339198038,64
0.9976525445418702,0.9971434867279958,0.9981750339198038,65
0.9976525445418702,0.9971434867279958,0.9981750339198038,66
0.9976525445418702,0.9971434867279958,0.9981750339198038,67
0.9976525445418702,0.9971434867279958,0.9981750339198038,68
0.9976525445418702,0.9971434867279958,0.9981750339198038,69
0.9976525445418702,0.9971434867279958,0.9981750339198038,70
0.9976525445418702,0.9971434867279958,0.9981750339198038,71
