ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.40222615546195883,2.056967258453369,-3.5026822090148926,4.530159950256348
2,Y_t3,True,False,0.3879705086887826,2.0596587657928467,-3.582820415496826,4.4373955726623535
3,Y_t1,False,True,0.4216706605834738,2.06195068359375,-3.549180269241333,4.4191484451293945
3,Y_t3,True,False,0.4030286518685559,2.0254714488983154,-3.4118590354919434,4.39797830581665
4,Y_t2,True,False,0.43035917856048533,2.0471739768981934,-3.588188409805298,4.315028667449951
4,Y_t3,True,False,0.42620710070321716,2.0359530448913574,-3.623640537261963,4.450240612030029
5,Y_t1,False,True,0.2990446548872604,2.0776517391204834,-3.8158702850341797,4.362782001495361
5,Y_t2,True,False,0.439450608211042,2.0160679817199707,-3.5504579544067383,4.385116100311279
5,Y_t3,True,False,0.40328221902319805,2.0815186500549316,-3.719294786453247,4.594959259033203
6,Y_t2,True,False,0.3442588537222466,2.005115032196045,-3.7839763164520264,4.206308841705322
6,Y_t3,True,False,0.38064453804026466,2.083561420440674,-3.5780839920043945,4.457045555114746
8,Y_t3,True,False,0.4477765657403433,2.0673305988311768,-3.4334628582000732,4.598864555358887
9,Y_t1,False,True,0.38536686100533707,1.9823157787322998,-3.410996675491333,4.50657320022583
9,Y_t3,True,False,0.4309092809805545,2.065610408782959,-3.7841978073120117,4.38667631149292
10,Y_t3,True,False,0.46132417529413977,2.054994583129883,-3.575296401977539,4.588589191436768
11,Y_t3,True,False,0.37212694678501135,1.9344125986099243,-3.3784830570220947,4.3729352951049805
13,Y_t1,False,True,0.3706718372855022,2.0190436840057373,-3.510671615600586,4.328875541687012
13,Y_t2,True,False,0.3604547496841696,2.0491597652435303,-3.434337615966797,4.305273532867432
13,Y_t3,True,False,0.356764470130018,2.08609938621521,-3.577874183654785,4.390410423278809
14,Y_t2,True,False,0.3807456616327886,2.0265579223632812,-3.5917317867279053,4.310394287109375
14,Y_t3,True,False,0.3773314262079932,2.0441088676452637,-3.6518774032592773,4.189086437225342
15,Y_t1,False,True,0.40327794279807094,1.9766228199005127,-3.437696695327759,4.30991792678833
15,Y_t2,True,False,0.3828306243611893,1.9931977987289429,-3.462597131729126,4.187399387359619
15,Y_t3,True,False,0.3880020739227559,2.06654691696167,-3.6673943996429443,4.588301658630371
16,Y_t2,True,False,0.3984872208979128,2.0088632106781006,-3.5191116333007812,4.44401216506958
16,Y_t3,True,False,0.3838229878305986,2.1758663654327393,-3.967996120452881,4.637897968292236
17,Y_t2,True,False,0.3514467831547673,2.006411075592041,-3.6129376888275146,4.187618732452393
17,Y_t3,True,False,0.4245337547611173,2.055105447769165,-3.5028340816497803,4.478748321533203
18,Y_t2,True,False,0.354885934588485,2.0771000385284424,-3.4934825897216797,4.563998222351074
18,Y_t3,True,False,0.35745938797861665,2.0525548458099365,-3.693033456802368,4.308645725250244
19,Y_t2,True,False,0.4244637617518372,2.096517324447632,-3.8521382808685303,4.329995155334473
19,Y_t3,True,False,0.3999854986744426,2.034590721130371,-3.7473957538604736,4.43405818939209
20,Y_t3,True,False,0.3523865923980256,2.106241464614868,-3.9290969371795654,4.378998756408691
21,Y_t2,True,False,0.3564662841464547,2.084427833557129,-3.730574131011963,4.288533687591553
21,Y_t3,True,False,0.4487658486240957,2.028256893157959,-3.4362027645111084,4.536478042602539
22,Y_t2,True,False,0.4122434734009106,2.143965244293213,-3.751837730407715,4.539217948913574
22,Y_t3,True,False,0.3295893977783313,2.067579984664917,-3.770695924758911,4.453978061676025
23,Y_t1,False,True,0.3889574486293907,2.139862060546875,-3.7403974533081055,4.620768070220947
24,Y_t2,True,False,0.34338522241793923,2.018874168395996,-3.557744264602661,4.292457103729248
24,Y_t3,True,False,0.3961358945430667,2.043555736541748,-3.6855857372283936,4.440475940704346
27,Y_t2,True,False,0.44052050660966424,2.067898988723755,-3.606902837753296,4.3795905113220215
27,Y_t3,True,False,0.41152168654075716,2.0286242961883545,-3.5834782123565674,4.632750988006592
28,Y_t2,False,True,0.3227229292905974,2.0745763778686523,-3.7075109481811523,4.380080699920654
29,Y_t1,False,True,0.389131008626311,2.06725811958313,-3.710820436477661,4.480838775634766
29,Y_t2,True,False,0.4103586790328996,2.0820119380950928,-3.8184432983398438,4.460648059844971
29,Y_t3,True,False,0.3626710018722713,1.9945164918899536,-3.5194172859191895,4.288182258605957
30,Y_t1,False,True,0.39586095690219925,2.0322959423065186,-3.6449759006500244,4.372494220733643
