Z_t1,Z_t2,Z_t3,ID
0.9300293216009778,0.9800749630959282,0.9308005154118573,1
0.9300293216009778,0.9800749630959282,0.9308005154118573,2
0.9300293216009778,0.9800749630959282,0.9308005154118573,3
0.9300293216009778,0.9800749630959282,0.9308005154118573,4
0.9300293216009778,0.9800749630959282,0.9308005154118573,5
0.9300293216009778,0.9800749630959282,0.9308005154118573,6
0.9300293216009778,0.9800749630959282,0.9308005154118573,7
0.9300293216009778,0.9800749630959282,0.9308005154118573,8
0.9300293216009778,0.9800749630959282,0.9308005154118573,9
0.9300293216009778,0.9800749630959282,0.9308005154118573,10
0.9300293216009778,0.9800749630959282,0.9308005154118573,11
0.9300293216009778,0.9800749630959282,0.9308005154118573,12
0.9300293216009778,0.9800749630959282,0.9308005154118573,13
0.9300293216009778,0.9800749630959282,0.9308005154118573,14
0.9300293216009778,0.9800749630959282,0.9308005154118573,15
0.9300293216009778,0.9800749630959282,0.9308005154118573,16
0.9300293216009778,0.9800749630959282,0.9308005154118573,17
0.9300293216009778,0.9800749630959282,0.9308005154118573,18
0.9300293216009778,0.9800749630959282,0.9308005154118573,19
0.9300293216009778,0.9800749630959282,0.9308005154118573,20
0.9300293216009778,0.9800749630959282,0.9308005154118573,21
0.9300293216009778,0.9800749630959282,0.9308005154118573,22
0.9300293216009778,0.9800749630959282,0.9308005154118573,23
0.9300293216009778,0.9800749630959282,0.9308005154118573,24
0.9300293216009778,0.9800749630959282,0.9308005154118573,25
0.9300293216009778,0.9800749630959282,0.9308005154118573,26
0.9300293216009778,0.9800749630959282,0.9308005154118573,27
0.9300293216009778,0.9800749630959282,0.9308005154118573,28
0.9300293216009778,0.9800749630959282,0.9308005154118573,29
0.9300293216009778,0.9800749630959282,0.9308005154118573,30
0.9300293216009778,0.9800749630959282,0.9308005154118573,31
0.9300293216009778,0.9800749630959282,0.9308005154118573,32
0.9300293216009778,0.9800749630959282,0.9308005154118573,33
0.9300293216009778,0.9800749630959282,0.9308005154118573,34
0.9300293216009778,0.9800749630959282,0.9308005154118573,35
0.9300293216009778,0.9800749630959282,0.9308005154118573,36
0.9300293216009778,0.9800749630959282,0.9308005154118573,37
0.9300293216009778,0.9800749630959282,0.9308005154118573,38
0.9300293216009778,0.9800749630959282,0.9308005154118573,39
0.9300293216009778,0.9800749630959282,0.9308005154118573,40
0.9300293216009778,0.9800749630959282,0.9308005154118573,41
0.9300293216009778,0.9800749630959282,0.9308005154118573,42
0.9300293216009778,0.9800749630959282,0.9308005154118573,43
0.9300293216009778,0.9800749630959282,0.9308005154118573,44
0.9300293216009778,0.9800749630959282,0.9308005154118573,45
0.9300293216009778,0.9800749630959282,0.9308005154118573,46
0.9300293216009778,0.9800749630959282,0.9308005154118573,47
0.9300293216009778,0.9800749630959282,0.9308005154118573,48
0.9300293216009778,0.9800749630959282,0.9308005154118573,49
0.9300293216009778,0.9800749630959282,0.9308005154118573,50
0.9300293216009778,0.9800749630959282,0.9308005154118573,51
0.9300293216009778,0.9800749630959282,0.9308005154118573,52
0.9300293216009778,0.9800749630959282,0.9308005154118573,53
0.9300293216009778,0.9800749630959282,0.9308005154118573,54
0.9300293216009778,0.9800749630959282,0.9308005154118573,55
0.9300293216009778,0.9800749630959282,0.9308005154118573,56
0.9300293216009778,0.9800749630959282,0.9308005154118573,57
0.9300293216009778,0.9800749630959282,0.9308005154118573,58
0.9300293216009778,0.9800749630959282,0.9308005154118573,59
0.9300293216009778,0.9800749630959282,0.9308005154118573,60
0.9300293216009778,0.9800749630959282,0.9308005154118573,61
0.9300293216009778,0.9800749630959282,0.9308005154118573,62
0.9300293216009778,0.9800749630959282,0.9308005154118573,63
0.9300293216009778,0.9800749630959282,0.9308005154118573,64
0.9300293216009778,0.9800749630959282,0.9308005154118573,65
0.9300293216009778,0.9800749630959282,0.9308005154118573,66
