ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.39923635609441654,1.6933328771979879,-2.9010290655782174,3.776635225247803
2,Y_t3,True,False,0.40958039424119597,1.7116005980234061,-2.9862650449343984,3.7679309659118116
3,Y_t1,False,True,0.44097570695652366,1.7164735002677163,-2.9530952424692725,3.79263874881424
3,Y_t3,True,False,0.3834824111456087,1.7110213199839197,-2.9949310015593427,3.6935726508332203
4,Y_t2,True,False,0.4289232045676754,1.669614710710397,-2.884488193279995,3.6584535933924482
4,Y_t3,True,False,0.45427257923379016,1.7040223713797182,-2.8678204912022753,3.7688276760664365
5,Y_t1,False,True,0.39659425155342964,1.716778245926114,-2.9515075799008614,3.75844116496036
5,Y_t2,True,False,0.4583183926681381,1.7046253353390042,-2.9134749204907915,3.850182492151151
5,Y_t3,True,False,0.4315738404983631,1.7004542517606887,-2.975416043038498,3.781761048386013
6,Y_t2,True,False,0.4293665503238682,1.7011092736879896,-2.905890848246698,3.755572350679359
6,Y_t3,True,False,0.4590382680815122,1.7052011035188,-2.8760508020139044,3.7594610258371652
8,Y_t3,True,False,0.4059730049792354,1.7212536165806318,-2.971998012742336,3.7455868399287446
9,Y_t1,False,True,0.4421306239472197,1.7147285543648298,-2.8354781240762255,3.7694564982283283
9,Y_t3,True,False,0.4341685991875235,1.69402985463786,-2.9156582445190145,3.7698231276372764
10,Y_t3,True,False,0.4230829217110209,1.6923768244878714,-2.922725979687915,3.7394338825979108
11,Y_t3,True,False,0.4454943316160269,1.7003725377611156,-2.9385892942043066,3.8523000115465393
13,Y_t1,False,True,0.41806415143057457,1.7245466113397174,-2.955691586235963,3.7898844327501235
13,Y_t2,True,False,0.4073280456871884,1.7053779646770337,-2.9414934775788524,3.7732675284134474
13,Y_t3,True,False,0.4386006548337029,1.6994754233602005,-2.913776149343763,3.757724073962117
14,Y_t2,True,False,0.4651835230277197,1.7149852101486103,-2.88693886927686,3.857446596331757
14,Y_t3,True,False,0.4614554322815665,1.6915281541679925,-2.8836830542367378,3.771677593901408
