Z_t1,Z_t2,Z_t3,ID
0.9983003646686245,0.9994257272171856,0.9993429597108778,1
0.9983003646686245,0.9994257272171856,0.9993429597108778,2
0.9983003646686245,0.9994257272171856,0.9993429597108778,3
0.9983003646686245,0.9994257272171856,0.9993429597108778,4
0.9983003646686245,0.9994257272171856,0.9993429597108778,5
0.9983003646686245,0.9994257272171856,0.9993429597108778,6
0.9983003646686245,0.9994257272171856,0.9993429597108778,7
0.9983003646686245,0.9994257272171856,0.9993429597108778,8
0.9983003646686245,0.9994257272171856,0.9993429597108778,9
0.9983003646686245,0.9994257272171856,0.9993429597108778,10
0.9983003646686245,0.9994257272171856,0.9993429597108778,11
0.9983003646686245,0.9994257272171856,0.9993429597108778,12
0.9983003646686245,0.9994257272171856,0.9993429597108778,13
0.9983003646686245,0.9994257272171856,0.9993429597108778,14
0.9983003646686245,0.9994257272171856,0.9993429597108778,15
0.9983003646686245,0.9994257272171856,0.9993429597108778,16
0.9983003646686245,0.9994257272171856,0.9993429597108778,17
0.9983003646686245,0.9994257272171856,0.9993429597108778,18
0.9983003646686245,0.9994257272171856,0.9993429597108778,19
0.9983003646686245,0.9994257272171856,0.9993429597108778,20
0.9983003646686245,0.9994257272171856,0.9993429597108778,21
0.9983003646686245,0.9994257272171856,0.9993429597108778,22
0.9983003646686245,0.9994257272171856,0.9993429597108778,23
0.9983003646686245,0.9994257272171856,0.9993429597108778,24
0.9983003646686245,0.9994257272171856,0.9993429597108778,25
0.9983003646686245,0.9994257272171856,0.9993429597108778,26
0.9983003646686245,0.9994257272171856,0.9993429597108778,27
0.9983003646686245,0.9994257272171856,0.9993429597108778,28
0.9983003646686245,0.9994257272171856,0.9993429597108778,29
0.9983003646686245,0.9994257272171856,0.9993429597108778,30
0.9983003646686245,0.9994257272171856,0.9993429597108778,31
0.9983003646686245,0.9994257272171856,0.9993429597108778,32
0.9983003646686245,0.9994257272171856,0.9993429597108778,33
0.9983003646686245,0.9994257272171856,0.9993429597108778,34
0.9983003646686245,0.9994257272171856,0.9993429597108778,35
0.9983003646686245,0.9994257272171856,0.9993429597108778,36
