ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.38948151625722943,1.6926839351654053,-2.843777894973755,3.7425894737243652
2,Y_t3,True,False,0.3932890910324244,1.6326324939727783,-2.736978530883789,3.4814200401306152
3,Y_t1,False,True,0.291086643529138,1.7138845920562744,-3.1680729389190674,3.6705448627471924
3,Y_t3,True,False,0.31383467396337444,1.704717993736267,-2.976093292236328,3.8467986583709717
4,Y_t2,True,False,0.28183100505241665,1.699633002281189,-3.000339984893799,3.818586587905884
4,Y_t3,True,False,0.3494199908513629,1.7049899101257324,-2.9178035259246826,3.719411611557007
5,Y_t1,False,True,0.3174157419128155,1.7301841974258423,-3.0610766410827637,3.8526453971862793
5,Y_t2,True,False,0.3283145786185841,1.6792536973953247,-2.8554837703704834,3.820575714111328
5,Y_t3,True,False,0.3081955113856946,1.7189480066299438,-2.9107680320739746,3.670931339263916
6,Y_t2,True,False,0.31715737210748024,1.6718348264694214,-3.0525946617126465,3.698075771331787
6,Y_t3,True,False,0.33796660250603106,1.6396687030792236,-2.799802303314209,3.5289597511291504
8,Y_t3,True,False,0.37991481843773606,1.6834192276000977,-2.8831372261047363,3.8601186275482178
9,Y_t1,False,True,0.4015239599467382,1.6621615886688232,-2.8169147968292236,3.7144558429718018
9,Y_t3,True,False,0.3114890672819584,1.7474007606506348,-3.1672561168670654,3.6448974609375
10,Y_t3,True,False,0.3620918704338079,1.7115836143493652,-3.11633038520813,3.605966806411743
11,Y_t3,True,False,0.32437402548422534,1.7182443141937256,-3.0742077827453613,3.762265205383301
13,Y_t1,False,True,0.2580080219594556,1.7396905422210693,-3.0975348949432373,3.6009957790374756
13,Y_t2,True,False,0.17411908972830753,1.7220460176467896,-3.275193691253662,3.4212732315063477
13,Y_t3,True,False,0.3751099599769101,1.7204259634017944,-2.832890272140503,3.5887815952301025
14,Y_t2,True,False,0.2518783065205993,1.7398122549057007,-3.1075029373168945,3.474343776702881
14,Y_t3,True,False,0.31664847188702805,1.7040883302688599,-3.0338516235351562,3.6403205394744873
15,Y_t1,False,True,0.3021111793923948,1.650363802909851,-2.940444231033325,3.617173433303833
15,Y_t2,True,False,0.33674599021268437,1.6822302341461182,-2.830181360244751,3.6989777088165283
15,Y_t3,True,False,0.2600140580908161,1.7053757905960083,-3.0784451961517334,3.6374616622924805
16,Y_t2,True,False,0.35537738254578477,1.6740672588348389,-3.022608995437622,3.605437755584717
16,Y_t3,True,False,0.3100524200367053,1.7521713972091675,-3.1020145416259766,3.6629137992858887
17,Y_t2,True,False,0.34783286157586024,1.7128303050994873,-2.9126956462860107,3.8346991539001465
17,Y_t3,True,False,0.2582435819990853,1.691557765007019,-3.0973477363586426,3.646390914916992
18,Y_t2,True,False,0.27067295398701746,1.7562272548675537,-3.208326816558838,3.8617212772369385
18,Y_t3,True,False,0.33491483143562895,1.6998908519744873,-3.15250825881958,3.795231819152832
19,Y_t2,True,False,0.28866221508703704,1.711357831954956,-2.8956308364868164,3.5909926891326904
19,Y_t3,True,False,0.2760707112883847,1.7062138319015503,-3.107133150100708,3.506103992462158
20,Y_t3,True,False,0.33179013327946977,1.7122853994369507,-3.043854236602783,3.6993658542633057
21,Y_t2,True,False,0.2913877609667641,1.6890137195587158,-3.013160228729248,3.5195231437683105
21,Y_t3,True,False,0.3628089174878406,1.680301308631897,-2.9192793369293213,3.6845290660858154
22,Y_t2,True,False,0.31239475474072814,1.6823983192443848,-3.039254903793335,3.5363502502441406
22,Y_t3,True,False,0.3599355087074745,1.6925897598266602,-2.8596160411834717,3.6945278644561768
23,Y_t1,False,True,0.3576704100498394,1.7079432010650635,-2.9871718883514404,3.8315541744232178
24,Y_t2,True,False,0.25421140155120764,1.6137404441833496,-2.8939268589019775,3.2499139308929443
24,Y_t3,True,False,0.36181390127262714,1.717400312423706,-2.9099271297454834,3.6248202323913574
27,Y_t2,True,False,0.2623460536817993,1.6605099439620972,-2.885990619659424,3.4605791568756104
27,Y_t3,True,False,0.2701889054907501,1.724269986152649,-3.1058349609375,3.543834924697876
28,Y_t2,False,True,0.29873846822604255,1.7846933603286743,-3.087435245513916,3.7217650413513184
29,Y_t1,False,True,0.27729776775900783,1.7307323217391968,-3.159233331680298,3.632152557373047
29,Y_t2,True,False,0.3255548428741788,1.767983317375183,-3.3505139350891113,3.7160212993621826
29,Y_t3,True,False,0.3067788304387362,1.7533155679702759,-2.875608444213867,3.8307442665100098
30,Y_t1,False,True,0.3196827439495358,1.7265546321868896,-3.1620357036590576,3.6532835960388184
32,Y_t1,False,True,0.2915153273504159,1.6799124479293823,-2.9304311275482178,3.5615394115448
34,Y_t1,False,True,0.29003161751432055,1.7346539497375488,-3.25079083442688,3.868788242340088
34,Y_t2,False,True,0.350140089918476,1.716495156288147,-2.9081640243530273,3.569380760192871
35,Y_t2,True,False,0.4253147688321216,1.6418545246124268,-2.8090813159942627,3.7828850746154785
35,Y_t3,True,False,0.33003144772889914,1.7311724424362183,-3.100081205368042,3.5804097652435303
36,Y_t1,False,True,0.27097220948188055,1.7114211320877075,-2.972663402557373,3.550384044647217
36,Y_t2,True,False,0.2945228414760762,1.7176971435546875,-3.06406307220459,3.5806376934051514
36,Y_t3,True,False,0.35750655782226626,1.6929998397827148,-2.9523541927337646,3.6756949424743652
37,Y_t1,False,True,0.2907076401152192,1.6768946647644043,-2.9602279663085938,3.6125569343566895
37,Y_t2,False,True,0.2744439709969819,1.72710120677948,-3.243945837020874,3.4864871501922607
38,Y_t2,False,True,0.34148664204954804,1.683956503868103,-3.0049889087677,3.6291558742523193
38,Y_t3,True,False,0.3136927484093045,1.717971682548523,-2.965285301208496,3.7080371379852295
40,Y_t1,False,True,0.316677444060518,1.703993320465088,-2.9599666595458984,3.594646453857422
40,Y_t2,False,True,0.30747217903190527,1.6885478496551514,-3.104034662246704,3.6293673515319824
42,Y_t2,False,True,0.2979679545904073,1.7160840034484863,-2.9609854221343994,3.758798360824585
44,Y_t3,True,False,0.25758787227520963,1.7400363683700562,-3.067427158355713,3.5686287879943848
45,Y_t2,True,False,0.3368395525190542,1.6936243772506714,-2.9838199615478516,3.772172451019287
45,Y_t3,True,False,0.36405230126602633,1.7015520334243774,-3.0084242820739746,3.6149542331695557
46,Y_t2,True,False,0.3049036494253615,1.6901607513427734,-2.9485058784484863,3.5523624420166016
46,Y_t3,True,False,0.33561976925878634,1.6821478605270386,-2.8002352714538574,3.6319637298583984
48,Y_t1,False,True,0.3068969244258539,1.66829514503479,-2.918708324432373,3.563955068588257
48,Y_t2,False,True,0.30862427711645934,1.696027159690857,-2.899815082550049,3.6391775608062744
48,Y_t3,True,False,0.3492925769224329,1.7382919788360596,-3.2690746784210205,3.6868772506713867
49,Y_t2,True,False,0.32023974527928223,1.6894816160202026,-3.0666844844818115,3.527998685836792
49,Y_t3,True,False,0.3023345740064609,1.6170302629470825,-2.7973926067352295,3.56315541267395
50,Y_t2,True,False,0.39531353077742365,1.6977287530899048,-3.0564498901367188,3.609245538711548
50,Y_t3,True,False,0.23366953845641683,1.715266227722168,-3.110276699066162,3.5928945541381836
52,Y_t2,True,False,0.348938038343399,1.7049072980880737,-2.8296189308166504,3.7419373989105225
52,Y_t3,True,False,0.37600276151845435,1.7153164148330688,-2.9388740062713623,3.6374716758728027
53,Y_t2,True,False,0.3360981112895617,1.6898906230926514,-3.028224229812622,3.5208003520965576
53,Y_t3,True,False,0.24398431471291598,1.7524921894073486,-3.177318572998047,3.5372519493103027
