ID,Y_t1,Y_t2,Y_t3
1,-0.8112932975046072,-1.0844116906831611,-1.0935354423185717
2,0.8316838892916534,4.1059150378560965,0.1934709302264503
3,0.6411869980637535,0.6350455769468679,0.2587748016629493
4,1.3101196508458,0.29332225781578775,0.1579905676524713
5,0.3227778606581831,0.16203127212423293,0.13396036161879976
6,0.4926677505051098,0.06236734118431872,0.1257388727652484
7,-1.904039328891524,-1.0949000118167562,-0.073699372975639
8,1.6079685230717815,1.7713363391912331,0.16259399512333467
9,0.7700938824672419,0.3694399429622672,0.1359983102177841
10,0.2022205992074521,-2.0960815951502485,0.08986463326689947
11,-0.1533314528892163,-2.052981738733732,0.11953583173853594
12,-2.084058810136252,1.4727480179875707,2.965568493196137
13,2.19711816794415,0.12654944014110914,0.09273330263868906
14,-0.2845361943835141,0.07065848101027634,0.1467457057064519
15,-0.8320826980567029,0.11807155222080701,0.19963658696420974
16,-0.0043900197074459,0.17644074814861188,0.08155663463826175
17,2.7306801303114447,0.18708702098569147,0.14719393785141047
18,3.612593170914392,0.1323695811959383,0.18713518015106764
19,2.458059316611475,0.21136140197365108,0.0931488278359753
20,0.0072717350419675,1.2858400088762736,0.1799248216150603
21,3.636838661564006,0.04197220765535413,0.17141934101563377
22,2.3615975497078967,0.11123252031410827,0.14846932312627648
23,0.0452931961779635,-0.1025392517661332,0.8186307108843427
24,2.24100039011856,0.20137882214239966,0.22875592305259917
25,-2.5986638617868665,-0.2752663919455052,0.2240369795814609
26,0.2493323136565201,-0.4330684619510393,-2.5387057063017027
27,1.4014182538607178,0.19802383547532074,0.07374347106896204
28,-1.6229696023403126,2.1631267921874926,-1.1028337087126907
29,0.6627082185146873,0.18621746177964088,0.028935807684696915
30,-1.8225704308276545,-2.3014746575708536,-2.6947013352106457
31,-0.2823911038595582,-0.1377002103868114,-0.7645079360145932
32,-4.431364490226771,-4.838215244392945,-2.532204721589007
33,-0.3471712360416876,-2.0717047102663964,-2.3447951315335875
34,-1.3904824678599002,-0.7432047387864313,0.006293959386201
35,3.481096516777292,0.17369636275012437,0.15132737815680755
36,-1.0584119914372303,0.1756873003840245,0.15776793525204477
37,0.7707952663317348,-0.6180191095499054,-2.0203490543034857
38,1.0844484362217162,1.221324276795691,0.09626339888638988
39,-0.9892519843200738,-0.7072759905392991,0.2677278628645111
40,1.0836167702175084,-0.4388968060100725,0.1012815798507333
41,-0.7177573615906838,1.291121433954406,4.873628917248547
42,-1.0609088413424568,-0.4283237468569525,0.2478768894534839
43,-1.7658584477175854,0.4806557909701546,2.181039483676438
44,-0.4220171497936871,0.9652154540167976,0.18527114937749573
45,-1.3947366905573917,0.15419912875322356,0.0896383685548605
46,0.9543723351357674,0.08279833661746838,0.12210456116161292
47,4.4956129669949885,1.190223150243228,3.4668145625542697
48,-0.5411504978116799,1.500491180488244,0.15979785420469317
49,1.5077546967622188,0.10114518686667452,0.15867825139568298
50,1.7631055648928489,0.11064929998477022,0.12020776297640792
51,1.9590938079760345,0.7303578148411503,1.5736829813170103
52,1.9717955061890096,0.09360338026528472,0.07346194538143003
53,2.356681359210997,0.1066861503551003,0.19128552526320713
54,-2.5753456497268843,0.16841987994411034,0.130108403496182
55,0.991310423426808,-0.5477401347374625,-1.295814819733137
56,0.9901279230551316,0.1384312064373782,0.13538896833964814
57,1.8485118891290124,0.12182327768014599,0.11808367443813877
58,2.109928277609752,0.1997134497022246,0.1678820093995647
59,3.479078808476114,0.16368815737367343,0.10086848721863145
60,1.398164431820361,-0.6071557183566028,0.1539499610572827
61,-0.9659803963868634,0.3259775009484954,-0.3857649711687935
62,0.4649479155738966,-0.3972813133946088,-1.2849107547397915
63,1.4078309058717473,0.12268816321272502,0.1263737152371551
64,-2.1658503516204584,-2.364252781894731,0.13466511807591483
65,-0.0172954616075946,1.8252288499919715,0.14145095600916213
66,0.0936616174101891,2.2986411389950256,0.20589644929200165
67,2.5802893879962383,0.21359930243893707,0.21883863494440423
68,0.5038767637264729,0.09843668320320924,0.13613825371513977
69,0.32302524609751,-1.4265262579342757,-0.9828350903284736
70,2.961639234689092,0.184387882724294,0.20227542349598984
71,1.5060380142333838,0.16376740001459655,0.15728106602415515
72,-2.083931371298795,2.6338344178608417,0.1455866347687619
73,0.6322986382274001,0.21136568482830725,0.1940689501822902
74,-0.8433277475513019,0.2548114826167933,0.8326033725424551
75,-2.034936166789294,-1.098223035847967,0.1993279965177962
76,1.9553425770280557,1.4440046256826873,2.67321882364356
77,-0.3987687572156813,2.7168757966170336,0.17380184909092636
78,-1.639288360603081,0.2581686993657293,0.0816830888752223
79,0.474130827243178,-0.8187365954726988,0.15409431455656677
80,-2.1831191291156857,-2.4268064940860623,-3.0593554422061886
81,5.818379839698599,0.19992298037449865,0.2187223543206697
82,-0.4775661620982933,0.9047786610134724,1.7544313288638451
83,2.659541803138558,1.3807312528315323,0.11658060596644326
84,0.7534675113798641,0.15891443750410067,0.2012333792347581
85,1.055124385768944,-1.121619116789756,-2.3244878427847624
86,-4.809212760096891,1.141763652067605,0.16323212083886396
87,0.358443260461936,0.4062200272068832,-2.138669221528422
88,-0.3399513218070393,-1.328407620845904,0.3291217699955767
89,1.9191075613891215,2.724635803273987,0.16894679519213174
90,0.3007428245631126,-0.4826469841102586,1.7118124414844058
91,0.7952404961637433,3.787921483491463,0.1697092071452113
92,-1.179800051052037,-0.245773992092129,-0.4206181600847149
93,-0.8593633542975432,-0.1207051681580924,-0.2327378117935192
94,0.4644889803115724,0.20075208162672298,0.20264619335895656
95,2.658704656701006,0.0878624513003313,0.14039349152592911
96,0.2106526719924191,1.8026284101861572,0.13404775889572795
97,0.2228481339792841,0.5335697946623817,0.08937847232135267
98,-1.0600717948534832,0.9048862688638776,0.1111943688274897
99,-1.0674819742280752,2.8906365981685744,0.16693278662811173
100,2.4446561729549803,0.2769597500374388,0.18140145542107886
101,1.3606158766785257,0.11845906821065168,0.20019456920354672
102,-0.5326344437368358,0.6909797532837004,0.17978106601676477
103,2.589995111857073,0.07493233966512526,0.11853574821977804
104,2.9261136684047417,0.07393236384920535,0.14973732498392717
105,-0.8828640672196446,0.18584482009003045,0.13964201946465019
106,-0.1008216706666619,-2.066487458793845,-0.7417811360711524
107,-0.1846733913824197,0.7061544200408947,0.16734151979063755
108,0.1896515764403745,-1.1669340602952916,0.2274559396358496
109,2.8230191374347835,0.16437992943680857,0.1576587206264905
110,-2.757040853121674,-2.356599543509573,-1.2673575017357273
111,0.2788651640375389,-0.5850963934113026,-0.2024405589196092
112,2.014607511451524,0.09553239860875978,0.1952491431137732
113,0.2338265571866143,0.1437475848638536,0.20291375952948612
114,1.2204622892761383,0.12657359436954457,0.11773803701693414
115,0.3388703901669332,2.270561042553373,0.1519850167513998
116,1.4961842453402832,2.368588681129191,1.9344765482055588
117,-1.0323855250155305,-0.7811181383973478,1.071354286256289
118,-1.5336507040768728,1.5363419623094394,0.0358581706465153
119,2.576891150543332,0.15265255155159785,0.14302535568127261
120,-0.7459741093520452,0.18458867302772364,0.13522375808601322
121,-1.1128211175474052,1.1379080886493569,0.1255542286386186
122,-0.1411908180627645,0.2361057783818033,-0.4227439422480128
123,1.9858104378474373,2.1556488493625627,0.1325966015458947
124,-0.5036464226437871,1.4237501972667428,1.516432575698173
125,1.9389970399397176,0.09766019723205008,0.23531118636947695
126,2.386430613058486,-0.8616326028300528,2.561661214566455
127,0.9736488774522748,3.707857384919196,0.22223578175810846
128,4.158094671070671,0.18824206223564188,0.17507471413780146
129,1.011641553788578,2.8328847770859285,0.09889440345954484
130,0.7766647609414679,0.4697426251513821,2.312763310773746
131,0.9808061267513676,0.5413003921490267,0.12700617162682987
132,0.0139761720394036,0.3189609296140784,0.0073313939983024
133,1.4727666842567104,0.10980378066174697,0.1899949784832502
134,-0.0027698639640607,0.14496884498220897,0.18743276021866706
135,1.2457166830557087,-1.4966481509454532,2.0125695556969685
136,0.9381635735404116,0.16232939550952952,0.1112627781163577
137,-0.0804696997822138,0.5429894526224505,0.11334295891275421
138,2.9566536011881985,0.25390217213276794,0.12108656877079357
139,2.9664376768683467,0.21514199206285411,0.15073002668037946
140,0.5172286521862584,0.5042416648397782,0.13246598651267605
141,-0.2593143690861398,0.15516214797676736,0.1561751290812196
142,0.16868327349094,0.10646160463808577,0.1480185397493714
143,1.8048631005889384,0.11341015787372836,0.20303599428836996
144,-0.7327516134239542,1.598351936655061,0.09977032201307506
145,0.2174792034019247,0.16679972485525896,0.1481218325435815
146,-0.3025435096753683,-1.1335017165710572,-1.0573565944568246
147,-0.4416422319827235,1.9632488263555097,0.2743062073988204
148,1.128886551084615,1.5369609042429129,2.680814267364529
149,0.4517555154961299,-0.4231331064436732,0.1486608426664901
150,1.4878163467217718,0.16193512804382137,0.16426280804065685
151,0.4890693193451685,0.058426498948438654,0.21268326554138955
152,1.3551774660310114,0.08539677636888048,0.1038551951448837
153,1.2392546465952456,-1.1703227860807006,-2.299545231607019
154,-1.0745900959652852,-2.4862592929222527,2.2420934819847798
155,0.0792594738284554,-0.1839067260969563,0.1127950761375117
156,1.3156253564081233,0.19209348382555316,0.16189970115137034
157,0.7372324550973437,-1.5663684290108124,0.7482693524021677
158,-1.1813539022459332,-1.759823019493365,-1.4019046572647564
159,1.1130799142980914,1.8966191922653648,-0.9282905869543387
160,1.5705920753522202,0.20229681068716363,0.0750493524238534
161,2.329612382889038,0.12871118303554005,0.1599444953326566
162,2.227646337056709,0.06504824770854602,0.22731166692668758
163,-0.2613456082235061,0.09620621195911389,0.1652384496821545
164,3.340621263363948,0.14457493902887192,0.11741891288383333
165,3.22726453259082,0.15787171953780033,0.13226427717301295
166,-1.043008020008747,-0.6436763231898873,-0.1515629073279503
167,2.4123516649418506,0.11403199014531863,0.18209647969806692
168,-2.203643271277865,-2.1395448668192474,-1.6031217590257405
169,0.4811332912479451,-2.2893728401037805,0.1145628270042811
170,2.687397379923397,0.976664394066214,0.18649054963975303
171,-0.4718912163886614,0.8403669826818856,1.1245441410587576
172,-1.8784963946136932,1.746973711157627,0.1604584026363598
173,-0.3403570542954541,0.16680903124799082,0.17911740156078235
174,1.0570260993491374,0.8268266779020533,-0.0426880963950351
175,1.3392123041685753,0.9767570586506032,-0.1839221429826549
176,4.711214163032214,0.10701555474912602,0.13229062350044035
177,-0.6555852941034925,1.6513157114969312,0.15939835076558412
178,1.382087215469674,0.08679243513207048,0.14759820012678343
179,-0.4043218265361576,0.1268008659942706,0.17126877966599685
180,0.4187809583826384,1.5687588777775765,0.17182468532948542
181,-1.264787808674055,-0.2344457868776324,1.469246407485456
182,1.3631927397788874,0.20600107857919153,0.1326235221728547
183,0.0612422263274414,2.434250016919038,0.22227799755622552
