ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t1,False,True,0.33482310458391207,1.6982452514921071,-3.0011975880895276,3.7087755988003224
2,Y_t3,True,False,0.3446011082668004,1.71674635599786,-3.0591685652191214,3.7260212794474774
3,Y_t1,False,True,0.37610805461320473,1.7210305245242756,-3.0174287345001276,3.748633024672992
3,Y_t3,True,False,0.31404861209972756,1.7155765546516475,-3.0762281922007104,3.6387218798468997
4,Y_t2,True,False,0.36102673378101086,1.674000834228792,-2.9352697551256908,3.598179847527896
4,Y_t3,True,False,0.38432998255690964,1.7096486414437129,-2.9301149309587293,3.7123900623301833
5,Y_t1,False,True,0.33395510635412484,1.7236921566127932,-3.0343471130634425,3.7042532618203343
5,Y_t2,True,False,0.3926754431886128,1.7087167312677047,-2.990330652604785,3.781782017696229
5,Y_t3,True,False,0.3590806292118689,1.7055940456366172,-3.0739388786407087,3.7098533155213804
6,Y_t2,True,False,0.3665599865141568,1.7070405072047266,-2.9670154176841677,3.704897401871146
6,Y_t3,True,False,0.393755240632933,1.7101769366866002,-2.948113791512672,3.708262545489303
8,Y_t3,True,False,0.3379226872830361,1.7261071096325549,-3.054963044530923,3.7036971467297586
9,Y_t1,False,True,0.3784351728877866,1.7188763030748582,-2.919809523017917,3.7180934324775685
9,Y_t3,True,False,0.37140788533209657,1.6980890276379994,-2.9799361879427755,3.7104003039673166
10,Y_t3,True,False,0.3566270269757742,1.6981966077141992,-2.9954579173760076,3.6955147743241445
11,Y_t3,True,False,0.38042631045913167,1.7036490486895923,-3.0183003905661634,3.7826964066114708
13,Y_t1,False,True,0.3516376133397966,1.7302113728334434,-3.0045970462161247,3.743722003118908
13,Y_t2,True,False,0.33973185694760794,1.7116068378543663,-3.0261571445447255,3.71751909516527
13,Y_t3,True,False,0.37179656465091304,1.7040729888776764,-2.990447676463121,3.6929227854183417
14,Y_t2,True,False,0.39950367993503527,1.7200309938696385,-2.98556710939859,3.7956277830354
14,Y_t3,True,False,0.39880068680504455,1.6976578689854693,-2.986505431806235,3.7092517196839685
15,Y_t1,False,True,0.3288516334341839,1.691506336943203,-2.994742153786829,3.585443422778884
15,Y_t2,True,False,0.363964033055069,1.7323238989297332,-2.9957081512603456,3.7638931170142347
15,Y_t3,True,False,0.4020300613994229,1.716711314528355,-3.0175548153528915,3.672053516775489
16,Y_t2,True,False,0.3573045532462428,1.7320767601270357,-3.078296754007265,3.7595190302697037
16,Y_t3,True,False,0.3534070147338919,1.6938797460117732,-2.971369764996594,3.6579795845822844
17,Y_t2,True,False,0.38003484559916234,1.6943474341001699,-2.9638113674289754,3.708843733737204
17,Y_t3,True,False,0.3542588392960858,1.7143861784864407,-2.9110789287579233,3.742094286418814
18,Y_t2,True,False,0.3819177727832956,1.6945856896284932,-2.9587083611463263,3.663433087243663
18,Y_t3,True,False,0.38523552219659685,1.7037314541874082,-2.9710119906899837,3.764939698291094
19,Y_t2,True,False,0.38366061589333433,1.701553813326059,-2.9584114425162307,3.719007281394338
19,Y_t3,True,False,0.35127309960508457,1.7004516076279392,-2.965341994986424,3.7046936561790185
20,Y_t3,True,False,0.3807063902074999,1.7129917589345038,-3.006019002628215,3.73331344131153
21,Y_t2,True,False,0.35401553293930244,1.6891395131909006,-2.9228081037939155,3.6221642359182256
21,Y_t3,True,False,0.36088716450165986,1.711213040904355,-2.98879307508278,3.6789835319100113
22,Y_t2,True,False,0.39539825760391517,1.6992864835378878,-2.971242599466904,3.710866679144102
22,Y_t3,True,False,0.3463538868538093,1.7185562963370937,-3.038161960252401,3.683715602020875
23,Y_t1,False,True,0.3670352538151349,1.7078667327413262,-2.952079561008213,3.7707989007086797
24,Y_t2,True,False,0.3587609495227352,1.712264878409443,-3.034964346293393,3.726720350181505
24,Y_t3,True,False,0.3682864594075318,1.688703459875137,-2.9970859641287273,3.7054451293898127
27,Y_t2,True,False,0.3969792620091349,1.7227490448435396,-3.048804327645068,3.711804707857548
27,Y_t3,True,False,0.4036517363587182,1.7171021245204974,-3.0147720648225778,3.7672387414130233
28,Y_t2,False,True,0.33533605558089213,1.722380623737863,-3.0600739087471633,3.650917933055441
29,Y_t1,False,True,0.34629897444903385,1.7179191190313567,-3.081282913087929,3.723573663474937
29,Y_t2,True,False,0.37286760300883814,1.6934190790970742,-2.9043775747421794,3.7037237860605927
29,Y_t3,True,False,0.37511212675983385,1.714488640353384,-2.977531642500398,3.738103499774318
30,Y_t1,False,True,0.3750554252748567,1.6954283793859073,-2.911031904303816,3.703548460911131
32,Y_t1,False,True,0.3813633950096898,1.704706617711231,-2.8930328591398307,3.7798834007923143
34,Y_t1,False,True,0.36932412656054947,1.7207743528435782,-3.0093547575608133,3.773005146822789
34,Y_t2,False,True,0.3506090380283196,1.6984116166372563,-3.0374888825937565,3.703667053209666
35,Y_t2,True,False,0.3462726522679592,1.7139701165955799,-3.010998184838483,3.707143346361528
35,Y_t3,True,False,0.3847476234971997,1.718725047130995,-2.9780374728694325,3.758960271979722
36,Y_t1,False,True,0.36148426027498554,1.6898912792434357,-2.920697192670117,3.6196332336028534
36,Y_t2,True,False,0.38572597494859884,1.7092120829539543,-2.9371838158898997,3.7880801859693243
36,Y_t3,True,False,0.36069323305913303,1.7051566725455292,-2.984342693007729,3.74991918160776
37,Y_t1,False,True,0.37785589464605546,1.6693904385024805,-2.8731103421365556,3.6899319987614003
37,Y_t2,False,True,0.332278205279877,1.7080257999320823,-3.0381887485232055,3.696385554150434
38,Y_t2,False,True,0.37497275802649016,1.7057156582682222,-2.897874227698844,3.765403057809277
38,Y_t3,True,False,0.3835718487453861,1.7182356082021357,-3.024055883463892,3.740077414725448
40,Y_t1,False,True,0.3724563293599442,1.698163981633598,-2.939945077567403,3.830015291467512
40,Y_t2,False,True,0.36039854356652934,1.6989434042709926,-2.983375427133533,3.674439644625565
42,Y_t2,False,True,0.3527716332545684,1.711510481895253,-3.0042333442645686,3.7671675000894953
44,Y_t3,True,False,0.3280472463580169,1.6851674065892805,-3.0003954048179686,3.558662198315696
45,Y_t2,True,False,0.35835418097817584,1.7247021330162167,-2.9591197566929806,3.7583933708244275
45,Y_t3,True,False,0.34801112925740574,1.7372858057171487,-3.0319888884387343,3.7886858299153623
46,Y_t2,True,False,0.35897473806890284,1.7197717066284843,-2.9875406957644985,3.703680829777312
46,Y_t3,True,False,0.3485890829947452,1.726837097975053,-3.0898391935140554,3.7418309741892597
48,Y_t1,False,True,0.3292631681026308,1.6938723754221605,-2.957277849280891,3.661589348428021
48,Y_t2,False,True,0.3713414570615446,1.7068652923101857,-2.9309108172211906,3.7076848200346175
48,Y_t3,True,False,0.3452073990201351,1.6952036877928454,-2.95681863646687,3.7080587401944918
49,Y_t2,True,False,0.3737237955476371,1.723794650632365,-3.0145754511369063,3.801035784827431
49,Y_t3,True,False,0.35977478360426896,1.6911956189003927,-2.959945429851934,3.7028944306519773
50,Y_t2,True,False,0.33924772029667105,1.71134980737298,-3.011460596838063,3.702093962544319
50,Y_t3,True,False,0.3610640304858447,1.6629847893026535,-2.7928642357504616,3.625565687398765
52,Y_t2,True,False,0.3278738432674942,1.6962202858056106,-3.0443093631838067,3.688209333619081
52,Y_t3,True,False,0.34815932877442857,1.7313596290456177,-3.0402294517833224,3.786317897069958
53,Y_t2,True,False,0.36136537703640803,1.692585113037019,-2.9630680851726443,3.7095712094563686
53,Y_t3,True,False,0.32329043055537404,1.6783111134709034,-2.97474386650436,3.643066562041544
54,Y_t1,False,True,0.3742490878008658,1.7263863979927876,-2.9642964900096866,3.831357919546592
54,Y_t2,True,False,0.3342863340316051,1.6909258787445776,-2.961426880134995,3.6530886049256415
54,Y_t3,True,False,0.3681012175223723,1.7073943373310745,-2.901182826130206,3.6805050320535666
56,Y_t2,True,False,0.3735618797214998,1.718466096274085,-3.021812081496996,3.7093938109875992
56,Y_t3,True,False,0.3408310410751713,1.7280682734434079,-3.011317977291329,3.7619455528594203
57,Y_t2,True,False,0.35509456880441204,1.6972048605033925,-2.996576208024614,3.6493080537673155
57,Y_t3,True,False,0.3758288059900117,1.715747525782572,-3.0702582977416,3.731570482911775
58,Y_t2,True,False,0.33812180164901307,1.6869647935714953,-3.01823816941823,3.654378908532466
58,Y_t3,True,False,0.36092362531973354,1.7157788476878026,-3.0149068228455254,3.65846723765581
59,Y_t2,True,False,0.37590379003309116,1.6942713595017669,-2.911765037361417,3.6436695612857393
59,Y_t3,True,False,0.37301329561716895,1.701039728242745,-2.973602572857781,3.762410063548908
61,Y_t3,False,True,0.38121245738588805,1.7206518746305162,-3.017600976968277,3.788224793149147
63,Y_t1,False,True,0.34580397956251285,1.700823067226182,-2.979173083414224,3.6798673254780323
63,Y_t2,True,False,0.3592315871464279,1.6916171527877457,-2.9547837562689065,3.6434536780953497
63,Y_t3,True,False,0.3508939673354075,1.715598763742818,-2.949925989375562,3.7538711116509305
64,Y_t3,True,False,0.34366123922656755,1.7142031432069287,-3.058171332781494,3.739362731191532
65,Y_t3,True,False,0.34491493813601437,1.7188518228696343,-3.025571429390324,3.7192260768602483
66,Y_t3,True,False,0.38973257428841435,1.712327371368807,-3.0198445237816838,3.673052644427059
67,Y_t1,False,True,0.3303931249662072,1.6795023629450792,-2.953571675453289,3.639012107950918
67,Y_t2,True,False,0.3674806565858325,1.715465672671009,-2.971469787085019,3.7365924222470968
67,Y_t3,True,False,0.367929513692404,1.6977770842976898,-3.007243705920988,3.679855853823448
68,Y_t2,True,False,0.37851306869136225,1.7301388522841092,-2.9563231252122977,3.7799852520821515
68,Y_t3,True,False,0.33406608435423196,1.69160497903202,-3.0308075063403073,3.6025530411049584
70,Y_t2,True,False,0.3694348948496435,1.7225231957724383,-2.9822902235550472,3.7149927680587234
70,Y_t3,True,False,0.33493987658750973,1.6831790629860153,-2.9142019044832566,3.6253472901190102
71,Y_t2,True,False,0.3380361128278298,1.6980644989366418,-3.037858739373201,3.6164769075112684
71,Y_t3,True,False,0.363578270089332,1.7018264221872386,-2.9775046695357994,3.7009461154713543
72,Y_t3,True,False,0.30529710170341107,1.7021909414867424,-3.059893851380323,3.6348057681077117
73,Y_t2,True,False,0.3874562293604213,1.7017512920385234,-2.9387792382603055,3.8144806702018004
73,Y_t3,True,False,0.36147649913180685,1.7209402924531905,-2.9886686796269557,3.7718739545436963
74,Y_t3,False,True,0.36610517490396843,1.7388953037983494,-2.9921893097185928,3.749385701351009
75,Y_t1,False,True,0.3529410141639022,1.703011199845282,-2.939532340906315,3.7387120351845784
75,Y_t3,False,True,0.36595981049085957,1.688331383311727,-2.973298576670165,3.710219696008432
77,Y_t3,True,False,0.3846807746097397,1.710160745130867,-2.9681300480653467,3.6773948280889854
78,Y_t1,False,True,0.3381609728736309,1.716531094130612,-3.010355909868014,3.6577956727292844
79,Y_t1,False,True,0.38715653922055904,1.6935288488659932,-2.949239895997594,3.7356764985642186
79,Y_t3,True,False,0.33563022977214324,1.6978349019362535,-3.0724593227300736,3.6963563796406063
81,Y_t2,True,False,0.34663579258060495,1.704043283398063,-3.0118713872982212,3.7243885388803797
81,Y_t3,True,False,0.37800996788603997,1.711061046180128,-2.9523596349918844,3.7184592986611764
82,Y_t2,False,True,0.33616608673378784,1.7277658676377476,-3.0181413651642677,3.7219503529892557
83,Y_t3,True,False,0.3904912558636673,1.708977882470768,-2.9728938722125533,3.7866882590858135
84,Y_t1,False,True,0.37416614149558475,1.6904313149213959,-2.936220418731116,3.6675426794228994
84,Y_t2,True,False,0.34652702284224945,1.7112495682752025,-2.9799899586444485,3.7284657082382813
84,Y_t3,True,False,0.37205586009026137,1.7000692490523661,-2.957825150096666,3.7402913880774205
85,Y_t1,False,True,0.32384749371209826,1.6999628744985178,-3.043901317322915,3.611102437177289
86,Y_t3,True,False,0.36353533565389645,1.7194254127350679,-3.022826229663018,3.785554535971534
88,Y_t3,False,True,0.3855326995291836,1.705174741416145,-2.9774490406558587,3.7485548777129782
89,Y_t2,False,True,0.35918383641252594,1.6994575407487535,-2.9433156160621157,3.7484066763506503
89,Y_t3,True,False,0.35322947940332217,1.724340579706476,-2.997136206959679,3.729709915009243
90,Y_t2,False,True,0.34315600416700814,1.6918567477177948,-2.995638180792617,3.6025778494750917
91,Y_t3,True,False,0.347632413054441,1.7039839382662119,-3.005483195236964,3.651655399165846
93,Y_t1,False,True,0.3611010421069082,1.6994718830758073,-3.0309829663614,3.6574261600927263
93,Y_t2,False,True,0.38388715166508625,1.7185935265507732,-2.9871894130230117,3.7140466416324767
94,Y_t1,False,True,0.36709307574135014,1.71804067808104,-3.0203391851015478,3.679493731937377
94,Y_t2,True,False,0.3617128036944699,1.7189019889515043,-2.9911653117605272,3.761536495508058
94,Y_t3,True,False,0.3862031147437377,1.7257451787517486,-3.079583628796983,3.7316478571051874
95,Y_t2,True,False,0.3326686158893022,1.7116053096643844,-3.061655581799359,3.714534874459835
95,Y_t3,True,False,0.4014085906658241,1.7253699310188224,-2.9262311056599786,3.7920135656620255
96,Y_t3,True,False,0.35205277587141076,1.7297776280678856,-2.9973337045301767,3.7292327657487823
97,Y_t3,True,False,0.3342824671638478,1.7110866341191135,-2.9165606959132795,3.6877646888883144
